DEPARTAMENTO;MUNICIPIO;POBLADO
Petén;Melchor de Mencos;Cida Venque
Petén;Melchor de Mencos;Cruce El Orquetero
Petén;Melchor de Mencos;El Cruzadero
Petén;Melchor de Mencos;El Ramonal, Ruta a Melchor 
Petén;Melchor de Mencos;La Polvora
Petén;Melchor de Mencos;Melchor De Mencos
Petén;Melchor de Mencos;Puerta Del Cielo
Petén;Poptun;Agencia Caex Poptun
Petén;Poptun;Canchacan
Petén;Poptun;Las Delicias
Petén;Poptun;Machaquila
Petén;Poptun;Poptun
Petén;Poptun;Poxte
Petén;Poptun;Santo Domingo
Petén;Poptun;Zona 1 poptun
Petén;Poptun;Zona 2
Petén;Poptun;Zona 3
Petén;Poptun;Zona 4
Petén;Poptun;Zona 5
Petén;Poptun;Zona 6
Petén;Poptun;Zona 7
Petén;San Andres;La Ceibita
Petén;San Andres;San Andres Peten
Petén;San Benito;San Benito
Petén;San Benito;Santa Cruz
Petén;San Francisco;San Francisco
Petén;San Francisco;San Francisco Peten
Petén;San Francisco;San Juan De Dios
Petén;San Jose;San Jose Peten
Petén;San Luis;Actela
Petén;San Luis;Bolocsocz
Petén;San Luis;Cain
Petén;San Luis;Cancis
Petén;San Luis;Chacalte
Petén;San Luis;Chacte
Petén;San Luis;Chimay
Petén;San Luis;Chinchila
Petén;San Luis;Cotochaj
Petén;San Luis;Cruce A Sajul
Petén;San Luis;Ixbobo
Petén;San Luis;Ixbobo nacimiento
Petén;San Luis;Jovente
Petén;San Luis;La Balza
Petén;San Luis;La Cahobita
Petén;San Luis;La Cumbre
Petén;San Luis;La Gloria
Petén;San Luis;La Tortuga
Petén;San Luis;La Union San Luis
Petén;San Luis;Las Cañas
Petén;San Luis;Los Angeles
Petén;San Luis;Pisula
Petén;San Luis;Quebrada Seca
Petén;San Luis;San Lucas el Aguacate
Petén;San Luis;San Luis
Petén;San Luis;Santa Cruz Frontera
Petén;San Luis;Santa Isabel (chinchila)
Petén;San Luis;Satul
Petén;San Luis;Secoyab
Petén;San Luis;Sehamay
Petén;San Luis;Sutija
Petén;Santa Ana;El Buen Retiro
Petén;Santa Ana;Santa Ana
Petén;Santa Ana;Santa Ana El Chal
Petén;Santa Ana;Santa Ana Nueva
Petén;Santa Ana;Santa Ana Peten
Petén;Santa Ana;Santa Ana Vieja
Petén;Sayaxche;Aldea El Paraiso
Petén;Sayaxche;Aldea El Pato
Petén;Sayaxche;Caserio El Mirador
Petén;Sayaxche;Caserio La Torre
Petén;Sayaxche;Caserio Los Olivos
Petén;Sayaxche;Cruce De Las Muñecas
Petén;Sayaxche;Cruce De Santotomas Y El Tamarindo
Petén;Sayaxche;El Eden
Petén;Sayaxche;El Nacimeinto
Petén;Sayaxche;El Rosario
Petén;Sayaxche;El Subin
Petén;Sayaxche;El Tucan
Petén;Sayaxche;La Ceiba
Petén;Sayaxche;La Ceibita
Petén;Sayaxche;La Linterna
Petén;Sayaxche;La Nueva Esperanza
Petén;Sayaxche;La Reynita
Petén;Sayaxche;La Soledad
Petén;Sayaxche;La Union El Poso
Petén;Sayaxche;Las Arenas
Petén;Sayaxche;Las Camelias
Petén;Sayaxche;Las Pacayas
Petén;Sayaxche;Las Pozas
Petén;Sayaxche;Las Salinas
Petén;Sayaxche;Linterna 2
Petén;Sayaxche;Nueva Libertad
Petén;Sayaxche;Rancho Alegre
Petén;Sayaxche;Rosa Jamaica
Petén;Sayaxche;Santa Rosa
Petén;Sayaxche;Sayaxche
Petén;Sayaxche;Tierra Blanca
Petén;Sayaxche;Tierra Linda Sayaxche
Quetzaltenango;Almolonga;Las Delicias
Quetzaltenango;Almolonga;Los Baños
Quetzaltenango;Almolonga;San Agustín Pacayá
Quetzaltenango;Almolonga;Zona 1
Quetzaltenango;Almolonga;Zona 2
Quetzaltenango;Almolonga;Zona 3
Quetzaltenango;Almolonga;Zona 4
Quetzaltenango;Cabrican;Cabricán
Quetzaltenango;Cabrican;Cabricán El Cerro
Quetzaltenango;Cabrican;Corrales
Quetzaltenango;Cabrican;El Chorjale
Quetzaltenango;Cabrican;La Grandeza
Quetzaltenango;Cabrican;Las Cenagas
Quetzaltenango;Cabrican;Xajana
Quetzaltenango;Cabrican;Xecana
Quetzaltenango;Cajola;Cajolá
Quetzaltenango;Cajola;Cajolá Chiquito
Quetzaltenango;Cantel;Cantel (Municipio)
Quetzaltenango;Coatepeque;Agencia Caex Coatepeque
Quetzaltenango;Coatepeque;Aldea La Unión
Quetzaltenango;Coatepeque;Caserío Santa Inés
Quetzaltenango;Coatepeque;Chuatuj
Quetzaltenango;Coatepeque;El Pital
Quetzaltenango;Coatepeque;Las Palmas
Quetzaltenango;Coatepeque;San Rafael 1 y 2
Quetzaltenango;Coatepeque;San Rafael Pacayá
Quetzaltenango;Coatepeque;San Vicente Pacayá
Quetzaltenango;Coatepeque;Zona 1
Quetzaltenango;Coatepeque;Zona 2
Quetzaltenango;Coatepeque;Zona 3
Quetzaltenango;Coatepeque;Zona 4
Quetzaltenango;Coatepeque;Zona 6
Quetzaltenango;Coatepeque;Zona 8
Quetzaltenango;Colomba;Colomba Costa Cuca
Quetzaltenango;Colomba;Comunidad Agraria Las Mercedes
Quetzaltenango;Concepción Chiquirichapa;Concepción Chiquirichapa
Quetzaltenango;Concepción Chiquirichapa;Los Duraznales
Quetzaltenango;El Palmar;El Palmar
Quetzaltenango;El Palmar;Nuevo Palmar
Quetzaltenango;Flores Costa Cuca;Flores Costa Cuca
Quetzaltenango;Génova;Aldea El Manantial
Quetzaltenango;Génova;Aldea Morazán
Quetzaltenango;Génova;Génova
Quetzaltenango;Génova;San Miguelito
Quetzaltenango;Génova;Sector Juárez
Quetzaltenango;Huitán;Huitancito
Quetzaltenango;Huitán;Paxoj
Quetzaltenango;Huitán;Vixben
Quetzaltenango;Huitán;Zona 1
Quetzaltenango;Huitán;Zona 2
Quetzaltenango;La Esperanza;Santa Rita
Quetzaltenango;La Esperanza;Zona 1
Quetzaltenango;La Esperanza;Zona 2
Quetzaltenango;La Esperanza;Zona 3
Quetzaltenango;La Esperanza;Zona 4
Quetzaltenango;Olintepeque;Justo Rufino Barrios
Quetzaltenango;Olintepeque;La Cumbre Olintepeque
Quetzaltenango;Olintepeque;Olintepeque
Quetzaltenango;Olintepeque;San Antonio Pajoc
Quetzaltenango;Palestina de los Altos;Buena Vista
Quetzaltenango;Palestina de los Altos;El Carmen
Quetzaltenango;Palestina de los Altos;El Edén
Quetzaltenango;Palestina de los Altos;Palestina de los Altos
Quetzaltenango;Quetzaltenango;Agencia Caex Quetzaltenango
Quetzaltenango;Quetzaltenango;Aldea Xecaracoj
Quetzaltenango;Quetzaltenango;Chicua
Quetzaltenango;Quetzaltenango;Chiquilajá
Quetzaltenango;Quetzaltenango;Chitux
Quetzaltenango;Quetzaltenango;Las Majadas
Quetzaltenango;Quetzaltenango;Llanos del Pinal
Quetzaltenango;Quetzaltenango;Mini Agencia Xela
Quetzaltenango;Quetzaltenango;Quetzaltenango
Quetzaltenango;Quetzaltenango;Xecaracoj
Quetzaltenango;Quetzaltenango;Zona 01
Quetzaltenango;Quetzaltenango;Zona 02
Quetzaltenango;Quetzaltenango;Zona 03
Quetzaltenango;Quetzaltenango;Zona 04
Quetzaltenango;Quetzaltenango;Zona 05
Quetzaltenango;Quetzaltenango;Zona 06
Quetzaltenango;Quetzaltenango;Zona 07
Quetzaltenango;Quetzaltenango;Zona 08
Quetzaltenango;Quetzaltenango;Zona 09
Quetzaltenango;Quetzaltenango;Zona 10
Quetzaltenango;Quetzaltenango;Zona 11
Quetzaltenango;Quetzaltenango;Zona 12
Quetzaltenango;Salcajá;Curruchique
Quetzaltenango;Salcajá;Marroquín
Quetzaltenango;Salcajá;Santa Rita
Quetzaltenango;Salcajá;Zona 1
Quetzaltenango;Salcajá;Zona 2
Quetzaltenango;Salcajá;Zona 3
Quetzaltenango;Salcajá;Zona 4
Quetzaltenango;Salcajá;Zona 5
Quetzaltenango;San Carlos Sija;Agua Caliente
Quetzaltenango;San Carlos Sija;Calel
Quetzaltenango;San Carlos Sija;Chicabal
Quetzaltenango;San Carlos Sija;Chuatuj
Quetzaltenango;San Carlos Sija;El Progreso
Quetzaltenango;San Carlos Sija;Esquipulas Seque
Quetzaltenango;San Carlos Sija;Estancia La Virgen
Quetzaltenango;San Carlos Sija;Las Cruces
Quetzaltenango;San Carlos Sija;Pachute
Quetzaltenango;San Carlos Sija;Panorama
Quetzaltenango;San Carlos Sija;Recuerdo A Barrios
Quetzaltenango;San Carlos Sija;San Carlos Sija
Quetzaltenango;San Carlos Sija;San José Chicalquix
Quetzaltenango;San Carlos Sija;San José Chiquilajá
Quetzaltenango;San Carlos Sija;San José El Rodeo
Quetzaltenango;San Francisco La Unión;San Francisco La Unión
Quetzaltenango;San Francisco La Unión;Xeaj
Quetzaltenango;San Juan Ostuncalco;Agua Blanca
Quetzaltenango;San Juan Ostuncalco;Agua Tibia
Quetzaltenango;San Juan Ostuncalco;Espumpuja
Quetzaltenango;San Juan Ostuncalco;La Nueva Concepción
Quetzaltenango;San Juan Ostuncalco;La Reforma
Quetzaltenango;San Juan Ostuncalco;La Unión
Quetzaltenango;San Juan Ostuncalco;Las Barrancas
Quetzaltenango;San Juan Ostuncalco;Las Lagunas Cuaches
Quetzaltenango;San Juan Ostuncalco;Los Alonzos
Quetzaltenango;San Juan Ostuncalco;Los Mendoza
Quetzaltenango;San Juan Ostuncalco;Monrovia
Quetzaltenango;San Juan Ostuncalco;Pueblo Nuevo
Quetzaltenango;San Juan Ostuncalco;Roble Grande
Quetzaltenango;San Juan Ostuncalco;Sigüila
Quetzaltenango;San Juan Ostuncalco;Varsobia
Quetzaltenango;San Juan Ostuncalco;Victoria
Quetzaltenango;San Juan Ostuncalco;Zona 1
Quetzaltenango;San Juan Ostuncalco;Zona 2
Quetzaltenango;San Juan Ostuncalco;Zona 3
Quetzaltenango;San Juan Ostuncalco;Zona 4
Quetzaltenango;San Martin Sacatepequez;El Rincón
Quetzaltenango;San Martin Sacatepequez;La Cumbre De Tui Lacan
Quetzaltenango;San Martin Sacatepequez;La Estancia
Quetzaltenango;San Martin Sacatepequez;Las Hortencias
Quetzaltenango;San Martin Sacatepequez;Las Nubes 1
Quetzaltenango;San Martin Sacatepequez;Las Nubes 2
Quetzaltenango;San Martin Sacatepequez;Loblatzan
Quetzaltenango;San Martin Sacatepequez;Nueva Concepción
Quetzaltenango;San Martin Sacatepequez;San Martin Chiquito
Quetzaltenango;San Martin Sacatepequez;San Martin Sacatepequez
Quetzaltenango;San Martin Sacatepequez;Santa Inés
Quetzaltenango;San Martin Sacatepequez;Santo Domingo
Quetzaltenango;San Martin Sacatepequez;Toj Alic
Quetzaltenango;San Martin Sacatepequez;Toj Coman
Quetzaltenango;San Martin Sacatepequez;Tui Pic
Quetzaltenango;San Mateo;San José Pachimacho
Quetzaltenango;San Mateo;Zona 1
Quetzaltenango;San Mateo;Zona 2
Quetzaltenango;San Mateo;Zona 3
Quetzaltenango;San Mateo;Zona 4
Quetzaltenango;San Mateo;Zona 5
Quetzaltenango;San Miguel Siguila;La Emboscada
Quetzaltenango;San Miguel Siguila;San Miguel Sigüila
Quetzaltenango;Sibilia;Chuicabal
Quetzaltenango;Sibilia;El Rincon
Quetzaltenango;Sibilia;La Union
Quetzaltenango;Sibilia;Piedra Grande
Quetzaltenango;Sibilia;Sibilia
Quetzaltenango;Zunil;Chicovix
Quetzaltenango;Zunil;La Calera
Quetzaltenango;Zunil;La Estancia De La Cruz
Quetzaltenango;Zunil;Santa Maria De Jesus
Quetzaltenango;Zunil;Tzumucubal
Quetzaltenango;Zunil;Zunil
Quiché;Canilla;Canilla
Quiché;Chajul;Chacalte
Quiché;Chajul;Chajul
Quiché;Chajul;Chel
Quiché;Chajul;Ilom
Quiché;Chajul;Xix
Quiché;Chajul;Xolcuay
Quiché;Chicaman;Beleju
Quiché;Chicaman;Calá
Quiché;Chicaman;Chicaman
Quiché;Chicaman;Chixiquin
Quiché;Chicaman;Chixoy
Quiché;Chicaman;Cumbre La May
Quiché;Chicaman;La Cruz Chixiquin
Quiché;Chicaman;Lancetillo La Parroqui
Quiché;Chicaman;Los Platanos
Quiché;Chicaman;Puente Seco
Quiché;Chiche;Capuchinas
Quiché;Chiche;Chiche
Quiché;Chiche;Choaxan I
Quiché;Chiche;Choaxan Ii
Quiché;Chiche;Rincon De Los Leones Sector I
Quiché;Chiche;Rincon De Los Leones Sector Ii
Quiché;Chiche;Trinidad
Quiché;Chichicastenango;Aldea Chicua
Quiché;Chichicastenango;Camachaj
Quiché;Chichicastenango;Camanibal
Quiché;Chichicastenango;Chichicastenango
Quiché;Chichicastenango;Chicua Primero
Quiché;Chichicastenango;Chicua Segundo
Quiché;Chichicastenango;Chicua Tercero
Quiché;Chichicastenango;Chuabaj
Quiché;Chichicastenango;Chupol
Quiché;Chichicastenango;Lacama Primero
Quiché;Chichicastenango;Lacama Segundo
Quiché;Chichicastenango;Lacama Tercero
Quiché;Chichicastenango;Mactzul
Quiché;Chichicastenango;Panimache 4
Quiché;Chichicastenango;Semeja Primero
Quiché;Chichicastenango;Semeja Segundo
Quiché;Chichicastenango;Semeja Tercero
Quiché;Chinique;Agua Tibia I
Quiché;Chinique;Agua Tibia Ii
Quiché;Chinique;Chinique
Quiché;Chinique;Choaxan
Quiché;Chinique;Cordoncillo
Quiché;Chinique;La Puerta
Quiché;Chinique;Las Vigas
Quiché;Chinique;Tapesquillo I
Quiché;Chinique;Ximbaxuc I
Quiché;Cunen;Chiul
Quiché;Cunen;Cunen
Quiché;Cunen;El Pericon
Quiché;Cunen;La Barranca
Quiché;Cunen;La Hacienda
Quiché;Cunen;Xemanzana
Quiché;Joyabaj;Joyabaj
Quiché;Joyabaj;Los Llano
Quiché;Joyabaj;Pachalib
Quiché;Joyabaj;Tunaja
Quiché;Nebaj;Acul
Quiché;Nebaj;Bicalama
Quiché;Nebaj;Chuatuj
Quiché;Nebaj;Ixtupil
Quiché;Nebaj;Nebaj
Quiché;Nebaj;Pulay
Quiché;Nebaj;Sacsiguan
Quiché;Nebaj;Salquil
Quiché;Nebaj;Sumal
Quiché;Nebaj;Tzalbal
Quiché;Nebaj;Vicalama
Quiché;Nebaj;Xonca
Quiché;Pachalum;Aldea Potrero Grande
Quiché;Pachalum;Begonias
Quiché;Pachalum;Las Moritas
Quiché;Pachalum;Los Planes
Quiché;Pachalum;Pachalum
Quiché;Pachalum;Pamoca
Quiché;Patzite;Chuamarcel
Quiché;Patzite;Patzite
Quiché;Playa Grande Ixcan;Chicua
Quiché;Playa Grande Ixcan;Playa Grande Ixcan
Quiché;Sacapulas;Guantajau
Quiché;Sacapulas;Los Trapichitos
Quiché;Sacapulas;Parraxtut
Quiché;Sacapulas;Rancho De Teja
Quiché;Sacapulas;Sacapulas
Quiché;Sacapulas;San Jorge
Quiché;Sacapulas;Tzununul
Quiché;San Andres Sajcabaja;Chinanton
Quiché;San Andres Sajcabaja;Chinilla
Quiché;San Andres Sajcabaja;Comitancillo
Quiché;San Andres Sajcabaja;Las Casas
Quiché;San Andres Sajcabaja;Lililla
Quiché;San Andres Sajcabaja;Quiché
Quiché;San Andres Sajcabaja;San Andres Sajcabaja
Quiché;San Antonio Ilotenango;San Antonio Ilotenango
Quiché;San Bartolome Jocotenango;Los Cimientos
Quiché;San Bartolome Jocotenango;San Bartolome Jocotenango
Quiché;San Juan Cotzal;Chichel
Quiché;San Juan Cotzal;Chisis
Quiché;San Juan Cotzal;Cotzal
Quiché;San Juan Cotzal;Rio Azul
Quiché;San Juan Cotzal;Xeputul
Quiché;San Pedro Jocopilas;Chajbal
Quiché;San Pedro Jocopilas;San Pedro Jocopilas
Quiché;Santa Cruz del Quiche;Agencia Caex Quiche
Quiché;Santa Cruz del Quiche;Aldea la estancia
Quiché;Santa Cruz del Quiche;Aldea Santa Rosa
Quiché;Santa Cruz del Quiche;Chitatul
Quiché;Santa Cruz del Quiche;Choacaman 1
Quiché;Santa Cruz del Quiche;Choacaman 2
Quiché;Santa Cruz del Quiche;Choacaman 3
Quiché;Santa Cruz del Quiche;Choacaman 4
Quiché;Santa Cruz del Quiche;Pamesebal
Quiché;Santa Cruz del Quiche;Panajxit
Quiché;Santa Cruz del Quiche;Santa Cruz Del Quiche
Quiché;Santa Cruz del Quiche;Xatinap 1
Quiché;Santa Cruz del Quiche;Xatinap 2
Quiché;Santa Cruz del Quiche;Xatinap 3
Quiché;Santa Cruz del Quiche;Xatinap 4
Quiché;Santa Cruz del Quiche;Xesic 1
Quiché;Santa Cruz del Quiche;Xesic 2
Quiché;Santa Cruz del Quiche;Zona 1
Quiché;Santa Cruz del Quiche;Zona 2
Quiché;Santa Cruz del Quiche;Zona 3
Quiché;Santa Cruz del Quiche;Zona 4
Quiché;Santa Cruz del Quiche;Zona 5
Quiché;Santa Cruz del Quiche;Zona 6
Quiché;Uspantan;Beleju
Quiché;Uspantan;El Palmar
Quiché;Uspantan;El Paraiso
Quiché;Uspantan;El Pinal
Quiché;Uspantan;Lancentillo
Quiché;Uspantan;Las Pacayas
Quiché;Uspantan;Uspantan
Quiché;Zacualpa;Arriquin
Quiché;Zacualpa;Chixocol
Quiché;Zacualpa;La Vega
Quiché;Zacualpa;Zacualpa
RETALHULEU;Champerico;Acapan
RETALHULEU;Champerico;Champerico
RETALHULEU;Champerico;Cuchuapan
RETALHULEU;Champerico;El Codo
RETALHULEU;Champerico;El Rosario
RETALHULEU;Champerico;La Guitarra
RETALHULEU;Champerico;La Tortuga
RETALHULEU;Champerico;Nueva Cajola
RETALHULEU;Champerico;Victorias El Salto
RETALHULEU;El Asintal;Cabañas
RETALHULEU;El Asintal;El Asintal
RETALHULEU;El Asintal;El Corcho
RETALHULEU;El Asintal;El Xab
RETALHULEU;El Asintal;Sibana
RETALHULEU;Nuevo San Carlos;Candelaria Xolhuits
RETALHULEU;Nuevo San Carlos;Canton Jerez
RETALHULEU;Nuevo San Carlos;El Recuerdo Ocosito
RETALHULEU;Nuevo San Carlos;Granados
RETALHULEU;Nuevo San Carlos;La Libertad
RETALHULEU;Nuevo San Carlos;Montufar
RETALHULEU;Nuevo San Carlos;Nuevo San Carlos
RETALHULEU;Retalhuleu;Agencia Caex Retalhuleu
RETALHULEU;Retalhuleu;Aldea Biloma
RETALHULEU;Retalhuleu;Aldea Santa Fe
RETALHULEU;Retalhuleu;Caballo Blanco
RETALHULEU;Retalhuleu;Comunidad Agraria Valle Lirio
RETALHULEU;Retalhuleu;Copepe
RETALHULEU;Retalhuleu;El Retiro
RETALHULEU;Retalhuleu;La Banquita
RETALHULEU;Retalhuleu;Las Pilas
RETALHULEU;Retalhuleu;Vaquilito
RETALHULEU;Retalhuleu;Xula
RETALHULEU;Retalhuleu;Zona 1
RETALHULEU;Retalhuleu;Zona 2
RETALHULEU;Retalhuleu;Zona 3
RETALHULEU;Retalhuleu;Zona 4
RETALHULEU;Retalhuleu;Zona 5
RETALHULEU;Retalhuleu;Zona 6
RETALHULEU;San Andrés Villa Seca;Centro 2 La Maquina
RETALHULEU;San Andrés Villa Seca;San Andres Villa Seca
RETALHULEU;San Andrés Villa Seca;Tulate
RETALHULEU;San Felipe;Calahuache (Aldea)
RETALHULEU;San Felipe;San Felipe Retalhuleu
RETALHULEU;San Martin Zapotitlan;Ceiba Blanca
RETALHULEU;San Martin Zapotitlan;San Martin Zapotitlan
RETALHULEU;San Sebastian;Aldea Barrios
RETALHULEU;San Sebastian;Aldea Loma Linda
RETALHULEU;San Sebastian;Aldea Nimina
RETALHULEU;San Sebastian;Aldea San Luis
RETALHULEU;San Sebastian;San Sebastian, Retalhuleu 
RETALHULEU;Santa Cruz Mulua;Boxoma
RETALHULEU;Santa Cruz Mulua;Lolita
RETALHULEU;Santa Cruz Mulua;Santa Cruz Mulua
Sacatepéquez;Antigua Guatemala;Agencia Caex Antigua
Sacatepéquez;Antigua Guatemala;Antigua Guatemala
Sacatepéquez;Antigua Guatemala;El Panorama
Sacatepéquez;Antigua Guatemala;San Bartolome Becerra
Sacatepéquez;Antigua Guatemala;San Felipe De Jesus
Sacatepéquez;Antigua Guatemala;San Juan Del Obispo
Sacatepéquez;Antigua Guatemala;San Pedro Las Huertas
Sacatepéquez;Antigua Guatemala;Santa Ana
Sacatepéquez;Ciudad Vieja;Ciudad Vieja
Sacatepéquez;Jocotenango;Jocotenango
Sacatepéquez;Magdalena Milpas Altas;Magdalena Milpas Altas
Sacatepéquez;Pastores;Pastores
Sacatepéquez;Pastores;San Luis Las Carretas
Sacatepéquez;San Antonio Aguas Calientes;San Andres Ceballos
Sacatepéquez;San Antonio Aguas Calientes;San Antonio Aguas Calientes
Sacatepéquez;San Bartolome Milpas Altas;San Bartolome Milpas Altas
Sacatepéquez;San Juan Alotenango;Alotenango
Sacatepéquez;San Juan Alotenango;San Juan Alotenango
Sacatepéquez;San Lucas Sacatepequez;San Lucas Sacatepequez
Sacatepéquez;San Lucas Sacatepequez;Santa Maria Cauque
Sacatepéquez;San Miguel Dueñas;San Miguel Dueñas
Sacatepéquez;Santa Catarina Barahona;Santa Catarina Barahona
Sacatepéquez;Santa Lucia Milpas Altas;San Mateo Milpas Altas
Sacatepéquez;Santa Lucia Milpas Altas;San Miguel Milpas Altas
Sacatepéquez;Santa Lucia Milpas Altas;Santa Lucia Milpas Altas
Sacatepéquez;Santa Lucia Milpas Altas;Santo Tomas Milpas Altas
Sacatepéquez;Santa María de Jesús;Santa Maria De Jesus
Sacatepéquez;Santiago Sacatepequez;Santiago Sacatepequez
Sacatepéquez;Santo Domingo Xenacoj;Santo Domingo Xenacoj
Sacatepéquez;Sumpango;Sumpango
San Marcos;Ayutla;El Alamo
San Marcos;Ayutla;El Triunfo
San Marcos;Ayutla;Las Delicias
San Marcos;Ayutla;Los Angeles
San Marcos;Ayutla;Sanjon San Lorenzo
San Marcos;Ayutla;Zona 1
San Marcos;Ayutla;Zona 2
San Marcos;Ayutla;Zona 3
San Marcos;Catarina;Aldea El Tecomate
San Marcos;Catarina;Aldea Santa Rita
San Marcos;Catarina;Caserio Santa Barbara
San Marcos;Catarina;Catarina
San Marcos;Catarina;El Bejucal
San Marcos;Catarina;El Sitio
San Marcos;Catarina;El Tecomatillo
San Marcos;Catarina;La Muralla
San Marcos;Catarina;Las Pilas
San Marcos;Catarina;Nica
San Marcos;Catarina;Nicá
San Marcos;Catarina;Piedra Partida
San Marcos;Catarina;San Juan Melendrez
San Marcos;Comitancillo;Comitancillo
San Marcos;Concepción Tutuapa;Concepcion Tutuapa
San Marcos;El Quetzal;El Quetzal
San Marcos;El Rodeo;San Jose El Rodeo
San Marcos;El Rodeo;San José El Rodeo
San Marcos;El Tumbador;El Amparo
San Marcos;El Tumbador;El Tumbador
San Marcos;Esquipulas Palo Gordo;Esquipulas Palo Gordo
San Marcos;Ixchiguan;Buenos Aires
San Marcos;Ixchiguan;Calapte
San Marcos;Ixchiguan;Choapequez
San Marcos;Ixchiguan;Ixchiguan
San Marcos;La Blanca;Aldea Santa Irene
San Marcos;La Blanca;Aldea Santa Rita
San Marcos;La Blanca;Chiquirines
San Marcos;La Blanca;La Blanca
San Marcos;La Blanca;Los Cerritos
San Marcos;La Blanca;Pueblo Nuevo
San Marcos;La Blanca;Salinas 1
San Marcos;La Blanca;Salinas 2
San Marcos;La Blanca;San Isidro Chamac
San Marcos;La Reforma;La Reforma
San Marcos;Malacatan;Agencia Caex Malacatan
San Marcos;Malacatan;El Carmen
San Marcos;Malacatan;Frontera El Carmen
San Marcos;Malacatan;La Montaña Malacatán
San Marcos;Malacatan;La Montañita
San Marcos;Malacatan;Parcelamiento La Democracia
San Marcos;Malacatan;Zona 1
San Marcos;Malacatan;Zona 2
San Marcos;Malacatan;Zona 3
San Marcos;Nuevo Progreso;Nuevo Progreso
San Marcos;Nuevo Progreso;Palin
San Marcos;Nuevo Progreso;San Jeronimo
San Marcos;Nuevo Progreso;San Miguel Pajapa
San Marcos;Ocos;El Castaño
San Marcos;Ocos;La Blanca
San Marcos;Ocos;Limoncitos
San Marcos;Ocos;Limones
San Marcos;Ocos;Ocos
San Marcos;Ocos;Platanares
San Marcos;Ocos;Tilapa
San Marcos;Pajapita;Nahuatan
San Marcos;Pajapita;Pajapita
San Marcos;Rio Blanco;Rio Blanco
San Marcos;San Antonio Sacatepequez;San Antonio Sacatepequez
San Marcos;San Cristobal Cucho;Barranca Grande
San Marcos;San Cristobal Cucho;San Cristobal Cucho
San Marcos;San Jose Ojetenam;San Jose Ojetenan
San Marcos;San Lorenzo;San Lorenzo
San Marcos;San Marcos;Agencia Caex San Marcos
San Marcos;San Marcos;Aldea La Grandeza
San Marcos;San Marcos;Caserio Ojo De Agua
San Marcos;San Marcos;Caxaque
San Marcos;San Marcos;El Recreo (Aldea)
San Marcos;San Marcos;El Rincon
San Marcos;San Marcos;La Federacion (Aldea)
San Marcos;San Marcos;Las Lagunas (Aldea)
San Marcos;San Marcos;San Rafael Soche
San Marcos;San Marcos;San Sebastian
San Marcos;San Marcos;Serchil
San Marcos;San Marcos;Zona 1 San Marcos
San Marcos;San Marcos;Zona 2
San Marcos;San Marcos;Zona 3 San Marcos
San Marcos;San Marcos;Zona 4 San Marcos
San Marcos;San Marcos;Zona 5
San Marcos;San Miguel Ixtahuacan;Mina Marlin
San Marcos;San Miguel Ixtahuacan;San Miguel Ixtahuacan
San Marcos;San Pablo;Comunidad El Porvenir
San Marcos;San Pablo;La Cumbre
San Marcos;San Pablo;San Pablo
San Marcos;San Pablo;Tocache
San Marcos;San Pedro Sacatepequez;Champollap
San Marcos;San Pedro Sacatepequez;La Grandeza
San Marcos;San Pedro Sacatepequez;Ojo De Agua
San Marcos;San Pedro Sacatepequez;Piedra Grande
San Marcos;San Pedro Sacatepequez;San Andres Chapil
San Marcos;San Pedro Sacatepequez;San Jose Caben
San Marcos;San Pedro Sacatepequez;Zona 1
San Marcos;San Pedro Sacatepequez;Zona 2
San Marcos;San Pedro Sacatepequez;Zona 3
San Marcos;San Pedro Sacatepequez;Zona 4
San Marcos;San Rafael Pie de la Cuesta;Chayen
San Marcos;San Rafael Pie de la Cuesta;Pati
San Marcos;San Rafael Pie de la Cuesta;San Rafael Pie De La Cuesta
San Marcos;Sibinal;Sibinal
San Marcos;Sipacapa;Canoj
San Marcos;Sipacapa;Pie De La Cuesta
San Marcos;Sipacapa;Queca
San Marcos;Sipacapa;Quesiguan
San Marcos;Sipacapa;Quexquesiguan
San Marcos;Sipacapa;Zona 1
San Marcos;Sipacapa;Zona 2
San Marcos;Tacana;Tacana
San Marcos;Tajumulco;Tajumulco
San Marcos;Tecun Uman;Agencia Caex Tecun Uman
San Marcos;Tecun Uman;Tecun Uman
San Marcos;Tejutla;Tejutla
Santa Rosa;Barberena;Agencia Caex Barberena
Santa Rosa;Barberena;El Cerinal
Santa Rosa;Barberena;El Junquillo
Santa Rosa;Barberena;El Naranjito
Santa Rosa;Barberena;El Pino
Santa Rosa;Barberena;El Quebracho
Santa Rosa;Barberena;La Vega
Santa Rosa;Barberena;Laguna del Pino
Santa Rosa;Barberena;Las Astas
Santa Rosa;Barberena;Las Pozas
Santa Rosa;Barberena;Monterroso, Caserio, 
Santa Rosa;Barberena;Utzumazate
Santa Rosa;Barberena;Valle De San Fernando, Caserio 
Santa Rosa;Barberena;Villas del Pino
Santa Rosa;Barberena;Zona 1
Santa Rosa;Barberena;Zona 2
Santa Rosa;Casillas;Ayarza
Santa Rosa;Casillas;Barrera
Santa Rosa;Casillas;Casillas
Santa Rosa;Casillas;El Arado
Santa Rosa;Casillas;El Salitre
Santa Rosa;Casillas;Guadalupe
Santa Rosa;Casillas;Las Minas
Santa Rosa;Casillas;Llano Grande
